Date,Open,High,Low,Close,Volume,Currency,name
2021-10-18,1769.5,1773.6,1762.8,1767.6,1570,USD,Gold
2021-10-19,1766.8,1787.7,1765.6,1772.4,1556,USD,Gold
2021-10-20,1771.5,1791.1,1771.1,1786.8,4208,USD,Gold
2021-10-21,1784.5,1791.6,1780.0,1783.8,1015,USD,Gold
2021-10-22,1786.8,1817.5,1785.6,1798.3,12852,USD,Gold
2021-10-25,1796.4,1813.3,1795.3,1808.8,6075,USD,Gold
2021-10-26,1810.8,1811.2,1784.9,1795.4,3370,USD,Gold
2021-10-27,1796.5,1802.7,1786.7,1800.8,2793,USD,Gold
2021-10-28,1799.9,1814.6,1795.2,1804.7,12552,USD,Gold
2021-10-29,1803.3,1804.2,1774.6,1785.9,9208,USD,Gold
2021-11-01,1786.8,1799.5,1782.9,1797.9,11683,USD,Gold
2021-11-02,1796.7,1799.4,1789.7,1791.5,7903,USD,Gold
2021-11-03,1791.0,1791.0,1761.0,1766.0,6745,USD,Gold
2021-11-04,1773.0,1802.2,1773.0,1795.6,8084,USD,Gold
2021-11-05,1794.8,1822.2,1787.6,1819.0,48238,USD,Gold
2021-11-08,1822.2,1830.4,1815.9,1830.2,39665,USD,Gold
2021-11-09,1828.4,1836.9,1823.2,1832.9,54480,USD,Gold
2021-11-10,1835.7,1872.8,1825.2,1850.6,73437,USD,Gold
2021-11-11,1853.9,1870.8,1847.6,1866.3,47679,USD,Gold
2021-11-12,1866.3,1873.3,1849.9,1870.8,28481,USD,Gold
2021-11-15,1876.3,1876.3,1861.0,1869.2,87363,USD,Gold
2021-11-16,1867.4,1881.9,1853.5,1856.7,24654,USD,Gold
2021-11-17,1854.5,1873.1,1853.8,1872.8,34031,USD,Gold
2021-11-18,1871.7,1875.9,1859.4,1864.0,50578,USD,Gold
2021-11-19,1863.8,1870.5,1847.0,1854.3,62337,USD,Gold
2021-11-22,1850.7,1853.0,1805.3,1809.1,140290,USD,Gold
2021-11-23,1808.7,1815.2,1784.3,1786.3,150814,USD,Gold
2021-11-24,1792.3,1798.8,1780.2,1786.9,103425,USD,Gold
2021-11-25,1789.8,1795.3,1787.75,1792.4,0,USD,Gold
2021-11-26,1792.3,1819.3,1781.6,1788.1,180641,USD,Gold
2021-11-29,1795.2,1801.5,1782.0,1785.2,151365,USD,Gold
2021-11-30,1786.9,1811.4,1771.2,1776.5,242861,USD,Gold
2021-12-01,1777.4,1795.7,1773.7,1784.3,180336,USD,Gold
2021-12-02,1783.8,1785.2,1762.2,1762.7,172719,USD,Gold
2021-12-03,1769.4,1788.0,1766.0,1783.9,175176,USD,Gold
2021-12-06,1787.7,1789.0,1776.4,1779.5,104477,USD,Gold
2021-12-07,1779.5,1789.3,1772.4,1784.7,129894,USD,Gold
2021-12-08,1785.1,1794.3,1780.1,1785.5,109692,USD,Gold
2021-12-09,1784.3,1788.4,1773.3,1776.7,123974,USD,Gold
2021-12-10,1776.3,1791.0,1770.4,1784.8,141995,USD,Gold
2021-12-13,1784.2,1792.8,1782.2,1788.3,106057,USD,Gold
2021-12-14,1787.6,1789.8,1766.1,1772.3,153249,USD,Gold
2021-12-15,1771.9,1781.3,1753.0,1764.5,161101,USD,Gold
2021-12-16,1777.9,1800.7,1775.7,1798.2,167777,USD,Gold
2021-12-17,1801.5,1815.7,1796.5,1804.9,156607,USD,Gold
2021-12-20,1800.2,1804.6,1789.0,1794.6,105386,USD,Gold
2021-12-21,1791.4,1801.7,1785.0,1788.7,134154,USD,Gold
2021-12-22,1789.4,1806.3,1785.8,1802.2,110408,USD,Gold
2021-12-23,1805.6,1812.0,1799.0,1811.7,104844,USD,Gold
2021-12-24,1810.1,1810.1,1810.1,1810.1,0,USD,Gold
2021-12-27,1810.2,1814.6,1803.6,1808.8,84225,USD,Gold
2021-12-28,1812.1,1821.6,1805.5,1810.9,100542,USD,Gold
2021-12-29,1806.6,1808.0,1789.1,1805.8,0,USD,Gold
2021-08-06,4.3485,4.4215,4.3315,4.348,69745,USD,Copper
2021-08-09,4.3365,4.3435,4.2435,4.2895,70827,USD,Copper
2021-08-10,4.292,4.3725,4.284,4.354,62294,USD,Copper
2021-08-11,4.3465,4.3785,4.318,4.3675,53318,USD,Copper
2021-08-12,4.3675,4.416,4.3365,4.36,59253,USD,Copper
2021-08-13,4.362,4.431,4.3515,4.3915,52427,USD,Copper
2021-08-16,4.363,4.3815,4.3035,4.327,58061,USD,Copper
2021-08-17,4.327,4.3425,4.2015,4.206,75465,USD,Copper
2021-08-18,4.225,4.2495,4.0985,4.12,79964,USD,Copper
2021-08-19,4.1155,4.1335,3.9615,4.041,92589,USD,Copper
2021-08-20,4.044,4.147,4.041,4.137,68603,USD,Copper
2021-08-23,4.1325,4.2565,4.129,4.237,58760,USD,Copper
2021-08-24,4.208,4.297,4.192,4.2605,38806,USD,Copper
2021-08-25,4.2575,4.3045,4.2415,4.276,36175,USD,Copper
2021-08-26,4.278,4.2875,4.2305,4.2595,42571,USD,Copper
2021-08-27,4.2495,4.3415,4.2375,4.332,61551,USD,Copper
2021-08-30,4.338,4.418,4.3305,4.3755,41880,USD,Copper
2021-08-31,4.3785,4.3935,4.336,4.375,57932,USD,Copper
2021-09-01,4.3655,4.373,4.256,4.278,52789,USD,Copper
2021-09-02,4.283,4.311,4.252,4.304,39636,USD,Copper
2021-09-03,4.2975,4.351,4.28,4.334,44968,USD,Copper
2021-09-05,4.335,4.3422,4.3315,4.3325,0,USD,Copper
2021-09-06,4.3325,4.3457,4.304,4.332,0,USD,Copper
2021-09-07,4.334,4.3465,4.255,4.2815,57323,USD,Copper
2021-09-08,4.275,4.2995,4.206,4.233,51081,USD,Copper
2021-09-09,4.2375,4.314,4.2155,4.2855,42613,USD,Copper
2021-09-10,4.28,4.469,4.273,4.452,85648,USD,Copper
2021-09-13,4.426,4.4715,4.3315,4.367,69978,USD,Copper
2021-09-14,4.3675,4.3775,4.287,4.321,50835,USD,Copper
2021-09-15,4.3155,4.4225,4.2915,4.4065,54323,USD,Copper
2021-09-16,4.402,4.412,4.256,4.2815,58655,USD,Copper
2021-09-17,4.2815,4.359,4.231,4.246,54031,USD,Copper
2021-09-20,4.2395,4.246,4.094,4.1145,64928,USD,Copper
2021-09-21,4.1245,4.179,4.016,4.126,72568,USD,Copper
2021-09-22,4.1125,4.2775,4.107,4.252,67390,USD,Copper
2021-09-23,4.225,4.288,4.1945,4.231,48885,USD,Copper
2021-09-24,4.23,4.302,4.203,4.2855,59926,USD,Copper
2021-09-27,4.2925,4.3175,4.255,4.2895,48967,USD,Copper
2021-09-28,4.2785,4.3015,4.231,4.2465,52869,USD,Copper
2021-09-29,4.2485,4.2575,4.1665,4.199,47164,USD,Copper
2021-09-30,4.1775,4.208,4.0545,4.089,72316,USD,Copper
2021-10-01,4.1065,4.21,4.0585,4.1885,51969,USD,Copper
2021-10-04,4.2145,4.303,4.1775,4.2385,45603,USD,Copper
2021-10-05,4.239,4.242,4.151,4.1925,41326,USD,Copper
2021-10-06,4.182,4.2185,4.114,4.1475,48576,USD,Copper
2021-10-07,4.1755,4.26,4.1625,4.2435,41509,USD,Copper
2021-10-08,4.2495,4.301,4.2225,4.2755,51717,USD,Copper
2021-10-11,4.2795,4.385,4.2555,4.3665,60621,USD,Copper
2021-10-12,4.339,4.3955,4.2865,4.3255,65221,USD,Copper
2021-10-13,4.3225,4.528,4.305,4.516,104410,USD,Copper
2021-10-14,4.4905,4.6365,4.483,4.6315,91556,USD,Copper
2021-10-15,4.6185,4.781,4.6035,4.7295,95104,USD,Copper
2021-10-18,4.7305,4.823,4.6855,4.7255,76628,USD,Copper
2021-10-19,4.716,4.815,4.6685,4.703,73557,USD,Copper
2021-10-20,4.6875,4.749,4.5935,4.7345,71769,USD,Copper
2021-10-21,4.7335,4.7575,4.537,4.5585,82450,USD,Copper
2021-10-22,4.5625,4.619,4.461,4.498,88778,USD,Copper
2021-10-25,4.514,4.5685,4.5015,4.528,54919,USD,Copper
2021-10-26,4.53,4.5545,4.472,4.486,58889,USD,Copper
2021-10-27,4.4955,4.51,4.363,4.3895,71050,USD,Copper
2021-10-28,4.3885,4.4635,4.3525,4.4385,67880,USD,Copper
2021-10-29,4.4345,4.453,4.334,4.368,69260,USD,Copper
2021-11-01,4.3775,4.403,4.3285,4.3935,50444,USD,Copper
2021-11-02,4.39,4.433,4.333,4.366,53956,USD,Copper
2021-11-03,4.37,4.4505,4.28,4.321,76594,USD,Copper
2021-11-04,4.352,4.404,4.278,4.3205,71370,USD,Copper
2021-11-05,4.326,4.3735,4.282,4.343,68682,USD,Copper
2021-11-08,4.36,4.4145,4.33,4.399,63098,USD,Copper
2021-11-09,4.399,4.4475,4.3375,4.373,68140,USD,Copper
2021-11-10,4.374,4.414,4.285,4.323,71745,USD,Copper
2021-11-11,4.3045,4.432,4.3005,4.3995,72511,USD,Copper
2021-11-12,4.403,4.459,4.374,4.4495,48083,USD,Copper
2021-11-15,4.455,4.489,4.391,4.4,58383,USD,Copper
2021-11-16,4.4115,4.4425,4.323,4.3515,67475,USD,Copper
2021-11-17,4.344,4.3605,4.1915,4.266,75473,USD,Copper
2021-11-18,4.207,4.3235,4.2065,4.3045,69535,USD,Copper
2021-11-19,4.3035,4.419,4.2915,4.4075,64408,USD,Copper
2021-11-22,4.4035,4.423,4.352,4.3965,48396,USD,Copper
2021-11-23,4.392,4.452,4.3705,4.4235,48960,USD,Copper
2021-11-24,4.417,4.491,4.3915,4.459,52290,USD,Copper
2021-11-25,4.47,4.5,4.4165,4.44,0,USD,Copper
2021-11-26,4.47,4.5005,4.275,4.2835,51189,USD,Copper
2021-11-29,4.305,4.375,4.2815,4.337,6009,USD,Copper
2021-11-30,4.357,4.3605,4.249,4.278,2030,USD,Copper
2021-12-01,4.3035,4.345,4.21,4.2475,1392,USD,Copper
2021-12-02,4.2405,4.3085,4.2405,4.299,834,USD,Copper
2021-12-03,4.2725,4.315,4.2515,4.2665,891,USD,Copper
2021-12-06,4.295,4.3425,4.2565,4.337,712,USD,Copper
2021-12-07,4.3105,4.3835,4.3065,4.338,887,USD,Copper
2021-12-08,4.339,4.394,4.332,4.391,950,USD,Copper
2021-12-09,4.3735,4.3765,4.3035,4.33,651,USD,Copper
2021-12-10,4.313,4.338,4.28,4.283,529,USD,Copper
2021-12-13,4.3225,4.3245,4.2755,4.28,504,USD,Copper
2021-12-14,4.27,4.295,4.25,4.254,585,USD,Copper
2021-12-15,4.26,4.27,4.129,4.1795,1004,USD,Copper
2021-12-16,4.251,4.315,4.231,4.3005,687,USD,Copper
2021-12-17,4.3035,4.3215,4.2715,4.291,548,USD,Copper
2021-12-20,4.2695,4.297,4.2335,4.288,490,USD,Copper
2021-12-21,4.309,4.344,4.3045,4.338,761,USD,Copper
2021-12-22,4.3455,4.385,4.345,4.3895,1030,USD,Copper
2021-12-23,4.4005,4.4005,4.35,4.387,880,USD,Copper
2021-12-24,4.405,4.405,4.405,4.405,0,USD,Copper
2021-12-27,4.376,4.459,4.374,4.465,421,USD,Copper
2021-12-28,4.458,4.468,4.439,4.42,543,USD,Copper
2021-12-29,4.412,4.4135,4.412,4.402,0,USD,Copper
2021-08-06,25.195,25.23,24.205,24.326,113947,USD,Silver
2021-08-08,24.332,24.38,22.295,23.587,0,USD,Silver
2021-08-09,24.34,24.38,22.295,23.269,118525,USD,Silver
2021-08-10,23.45,23.675,23.22,23.392,62925,USD,Silver
2021-08-11,23.325,23.565,23.19,23.488,70051,USD,Silver
2021-08-12,23.515,23.53,22.97,23.116,66982,USD,Silver
2021-08-13,23.155,23.83,23.13,23.779,53761,USD,Silver
2021-08-15,23.715,23.753,23.663,23.668,0,USD,Silver
2021-08-16,23.745,23.89,23.38,23.791,42361,USD,Silver
2021-08-17,23.84,23.955,23.565,23.659,42586,USD,Silver
2021-08-18,23.66,23.83,23.265,23.422,46292,USD,Silver
2021-08-19,23.5,23.515,23.08,23.23,51433,USD,Silver
2021-08-20,23.21,23.3,22.835,23.112,55723,USD,Silver
2021-08-22,22.973,23.04,22.938,22.948,0,USD,Silver
2021-08-23,22.985,23.705,22.925,23.656,57336,USD,Silver
2021-08-24,23.695,24.015,23.595,23.937,19862,USD,Silver
2021-08-25,23.915,23.96,23.64,23.822,32159,USD,Silver
2021-08-26,23.93,23.945,23.465,23.596,35439,USD,Silver
2021-08-27,23.61,24.18,23.355,24.11,61300,USD,Silver
2021-08-29,24.078,24.163,24.06,24.148,0,USD,Silver
2021-08-30,24.13,24.28,23.95,24.006,47975,USD,Silver
2021-08-31,24.065,24.27,23.83,24.006,44557,USD,Silver
2021-09-01,23.935,24.325,23.775,24.221,48667,USD,Silver
2021-09-02,24.2,24.275,23.815,23.918,36862,USD,Silver
2021-09-03,23.95,24.945,23.91,24.802,67190,USD,Silver
2021-09-05,24.797,24.867,24.775,24.812,0,USD,Silver
2021-09-06,24.808,24.887,24.707,24.742,0,USD,Silver
2021-09-07,24.865,24.895,24.21,24.373,69926,USD,Silver
2021-09-08,24.39,24.48,23.94,24.056,45432,USD,Silver
2021-09-09,23.995,24.355,23.865,24.177,43408,USD,Silver
2021-09-10,24.1,24.345,23.76,23.9,39089,USD,Silver
2021-09-12,23.815,23.835,23.78,23.802,0,USD,Silver
2021-09-13,23.79,23.89,23.36,23.796,47762,USD,Silver
2021-09-14,23.775,23.98,23.435,23.885,42443,USD,Silver
2021-09-15,23.865,23.94,23.67,23.801,32693,USD,Silver
2021-09-16,23.865,24.0,22.585,22.794,90198,USD,Silver
2021-09-17,22.91,23.13,22.305,22.337,66385,USD,Silver
2021-09-19,22.302,22.392,22.142,22.358,0,USD,Silver
2021-09-20,22.33,22.5,22.025,22.204,50982,USD,Silver
2021-09-21,22.265,22.72,22.21,22.611,41112,USD,Silver
2021-09-22,22.485,23.15,22.455,22.907,51985,USD,Silver
2021-09-23,22.695,22.88,22.465,22.679,43740,USD,Silver
2021-09-24,22.53,22.79,22.09,22.425,41674,USD,Silver
2021-09-26,22.405,22.445,22.395,22.413,0,USD,Silver
2021-09-27,22.395,22.865,22.39,22.694,36109,USD,Silver
2021-09-28,22.625,22.68,22.08,22.467,55489,USD,Silver
2021-09-29,22.475,22.565,21.41,21.485,80155,USD,Silver
2021-09-30,21.515,22.225,21.46,22.047,66122,USD,Silver
2021-10-01,22.185,22.6,21.99,22.536,43510,USD,Silver
2021-10-03,22.56,22.79,22.54,22.683,0,USD,Silver
2021-10-04,22.6,22.805,22.29,22.644,35184,USD,Silver
2021-10-05,22.725,22.73,22.38,22.608,27037,USD,Silver
2021-10-06,22.635,22.7,22.185,22.532,38888,USD,Silver
2021-10-07,22.64,22.84,22.385,22.658,41564,USD,Silver
2021-10-08,22.61,23.22,22.435,22.705,69584,USD,Silver
2021-10-10,22.68,22.738,22.575,22.617,0,USD,Silver
2021-10-11,22.685,22.83,22.495,22.665,29925,USD,Silver
2021-10-12,22.61,22.79,22.325,22.514,42934,USD,Silver
2021-10-13,22.57,23.285,22.48,23.17,71896,USD,Silver
2021-10-14,23.1,23.625,22.925,23.477,54284,USD,Silver
2021-10-15,23.565,23.645,23.1,23.349,52245,USD,Silver
2021-10-17,23.335,23.427,23.335,23.387,0,USD,Silver
2021-10-18,23.38,23.495,23.035,23.264,47028,USD,Silver
2021-10-19,23.25,24.18,23.22,23.883,79067,USD,Silver
2021-10-20,23.71,24.495,23.615,24.445,73133,USD,Silver
2021-10-21,24.37,24.55,24.07,24.17,58675,USD,Silver
2021-10-22,24.22,24.92,24.185,24.449,83276,USD,Silver
2021-10-24,24.38,24.47,24.358,24.453,0,USD,Silver
2021-10-25,24.395,24.695,24.365,24.592,44827,USD,Silver
2021-10-26,24.65,24.655,23.925,24.088,61761,USD,Silver
2021-10-27,24.22,24.33,23.905,24.191,48091,USD,Silver
2021-10-28,24.13,24.31,24.02,24.12,45957,USD,Silver
2021-10-29,24.135,24.14,23.705,23.949,57797,USD,Silver
2021-10-31,23.95,23.983,23.808,23.84,0,USD,Silver
2021-11-01,23.985,24.175,23.81,24.073,37064,USD,Silver
2021-11-02,24.13,24.14,23.43,23.507,62995,USD,Silver
2021-11-03,23.57,23.665,23.045,23.231,67158,USD,Silver
2021-11-04,23.53,24.115,23.485,23.911,68462,USD,Silver
2021-11-05,23.87,24.255,23.665,24.157,73237,USD,Silver
2021-11-07,24.212,24.277,24.21,24.215,0,USD,Silver
2021-11-08,24.285,24.59,24.13,24.542,67623,USD,Silver
2021-11-09,24.55,24.565,24.09,24.318,65113,USD,Silver
2021-11-10,24.375,25.22,24.04,24.772,131557,USD,Silver
2021-11-11,24.71,25.365,24.645,25.301,82022,USD,Silver
2021-11-12,25.35,25.47,24.925,25.346,66390,USD,Silver
2021-11-14,25.413,25.462,25.39,25.427,0,USD,Silver
2021-11-15,25.425,25.465,24.97,25.105,68484,USD,Silver
2021-11-16,25.135,25.49,24.825,24.944,77002,USD,Silver
2021-11-17,24.86,25.285,24.85,25.167,54345,USD,Silver
2021-11-18,25.15,25.23,24.73,24.9,63620,USD,Silver
2021-11-19,24.85,25.04,24.61,24.781,67983,USD,Silver
2021-11-21,24.655,24.688,24.555,24.65,0,USD,Silver
2021-11-22,24.67,24.955,24.14,24.297,78537,USD,Silver
2021-11-23,24.21,24.34,23.28,23.435,93870,USD,Silver
2021-11-24,23.64,23.695,23.4,23.496,54623,USD,Silver
2021-11-25,23.585,23.733,23.562,23.582,0,USD,Silver
2021-11-26,23.58,23.735,22.915,23.107,61278,USD,Silver
2021-11-28,23.415,23.595,23.337,23.59,0,USD,Silver
2021-11-29,23.135,23.415,22.73,22.799,10390,USD,Silver
2021-11-30,22.885,23.26,22.705,22.765,2513,USD,Silver
2021-12-01,22.77,22.995,22.155,22.299,488,USD,Silver
2021-12-02,22.295,22.4,22.24,22.28,127,USD,Silver
2021-12-03,22.41,22.47,22.04,22.445,197,USD,Silver
2021-12-05,22.562,22.628,22.508,22.602,0,USD,Silver
2021-12-06,22.49,22.49,22.1,22.228,85,USD,Silver
2021-12-07,22.385,22.56,22.375,22.487,52,USD,Silver
2021-12-08,22.43,22.445,22.31,22.39,268,USD,Silver
2021-12-09,22.28,22.285,21.89,21.974,32,USD,Silver
2021-12-10,21.885,22.165,21.8,22.16,18,USD,Silver
2021-12-12,22.21,22.262,22.192,22.235,0,USD,Silver
2021-12-13,22.245,22.26,22.13,22.29,7,USD,Silver
2021-12-14,22.25,22.25,21.66,21.887,3,USD,Silver
2021-12-15,21.5,21.64,21.5,21.508,5,USD,Silver
2021-12-16,22.135,22.4,22.12,22.455,88,USD,Silver
2021-12-17,22.45,22.485,22.45,22.507,31,USD,Silver
2021-12-19,22.37,22.41,22.352,22.363,0,USD,Silver
2021-12-20,22.3,22.37,22.29,22.275,87,USD,Silver
2021-12-21,22.225,22.74,22.225,22.502,188,USD,Silver
2021-12-22,22.465,22.705,22.465,22.792,190,USD,Silver
2021-12-23,22.815,22.965,22.68,22.94,33910,USD,Silver
2021-12-24,22.91,22.91,22.91,22.91,0,USD,Silver
2021-12-26,22.933,22.94,22.81,22.878,0,USD,Silver
2021-12-27,22.68,22.68,22.68,22.979,3,USD,Silver
2021-12-28,23.055,23.295,23.055,23.111,154,USD,Silver
2021-12-29,23.005,23.005,22.635,22.848,0,USD,Silver
2021-08-06,71.2,72.43,70.28,70.7,298955,USD,Brent Oil
2021-08-09,70.26,70.26,67.6,69.04,353678,USD,Brent Oil
2021-08-10,69.35,71.24,68.94,70.63,246128,USD,Brent Oil
2021-08-11,70.83,71.72,69.07,71.44,324038,USD,Brent Oil
2021-08-12,71.57,71.9,70.67,71.31,224987,USD,Brent Oil
2021-08-13,71.12,71.38,70.0,70.59,202417,USD,Brent Oil
2021-08-16,70.05,70.45,68.14,69.51,294024,USD,Brent Oil
2021-08-17,69.77,70.0,68.82,69.03,239956,USD,Brent Oil
2021-08-18,68.96,70.04,67.23,68.23,316976,USD,Brent Oil
2021-08-19,67.57,67.64,65.57,66.45,345974,USD,Brent Oil
2021-08-20,66.54,66.93,64.94,65.18,254451,USD,Brent Oil
2021-08-23,64.97,68.9,64.6,68.75,271564,USD,Brent Oil
2021-08-24,68.66,71.27,68.53,71.05,301295,USD,Brent Oil
2021-08-25,71.0,72.42,70.5,72.25,242068,USD,Brent Oil
2021-08-26,71.94,72.13,70.66,71.07,179568,USD,Brent Oil
2021-08-27,71.53,72.76,71.17,72.7,92199,USD,Brent Oil
2021-08-30,73.25,73.69,72.0,73.41,68657,USD,Brent Oil
2021-08-31,73.14,73.52,72.62,72.99,12592,USD,Brent Oil
2021-09-01,71.68,72.38,70.42,71.59,282490,USD,Brent Oil
2021-09-02,71.31,73.47,70.92,73.03,255422,USD,Brent Oil
2021-09-03,72.86,73.69,72.4,72.61,211423,USD,Brent Oil
2021-09-06,72.57,72.78,71.51,72.22,127870,USD,Brent Oil
2021-09-07,72.29,72.81,71.1,71.69,257397,USD,Brent Oil
2021-09-08,71.64,72.95,71.55,72.6,325358,USD,Brent Oil
2021-09-09,72.61,73.2,70.88,71.45,377808,USD,Brent Oil
2021-09-10,71.37,73.15,70.94,72.92,250505,USD,Brent Oil
2021-09-13,72.88,73.92,72.69,73.51,244731,USD,Brent Oil
2021-09-14,73.62,74.28,73.08,73.6,278577,USD,Brent Oil
2021-09-15,73.92,76.13,73.78,75.46,289449,USD,Brent Oil
2021-09-16,75.46,75.87,74.48,75.67,236511,USD,Brent Oil
2021-09-17,75.68,75.78,74.58,75.34,254860,USD,Brent Oil
2021-09-20,75.33,75.4,73.52,73.92,313752,USD,Brent Oil
2021-09-21,74.33,75.18,73.26,74.36,258712,USD,Brent Oil
2021-09-22,74.56,76.26,74.49,76.19,255750,USD,Brent Oil
2021-09-23,75.9,77.35,75.6,77.25,226594,USD,Brent Oil
2021-09-24,77.26,78.24,76.85,78.09,163225,USD,Brent Oil
2021-09-27,78.25,79.9,78.21,79.53,231127,USD,Brent Oil
2021-09-28,79.4,80.75,78.1,79.09,132328,USD,Brent Oil
2021-09-29,78.25,79.4,77.5,78.64,97967,USD,Brent Oil
2021-09-30,78.46,79.11,77.6,78.52,20505,USD,Brent Oil
2021-10-01,78.49,79.41,77.55,79.28,282370,USD,Brent Oil
2021-10-04,79.49,82.0,78.75,81.26,362369,USD,Brent Oil
2021-10-05,81.27,83.13,81.19,82.56,340269,USD,Brent Oil
2021-10-06,82.57,83.47,80.6,81.08,401358,USD,Brent Oil
2021-10-07,80.98,82.5,79.08,81.95,393098,USD,Brent Oil
2021-10-08,82.38,83.43,81.96,82.39,360971,USD,Brent Oil
2021-10-11,82.65,84.6,82.54,83.65,330444,USD,Brent Oil
2021-10-12,83.49,84.23,82.72,83.42,331408,USD,Brent Oil
2021-10-13,83.1,83.69,82.2,83.18,333681,USD,Brent Oil
2021-10-14,83.45,84.5,83.18,84.0,316636,USD,Brent Oil
2021-10-15,84.3,85.1,84.16,84.86,276465,USD,Brent Oil
2021-10-18,84.95,86.04,83.95,84.33,340957,USD,Brent Oil
2021-10-19,84.21,85.4,83.7,85.08,371791,USD,Brent Oil
2021-10-20,85.19,85.89,83.61,85.82,378692,USD,Brent Oil
2021-10-21,85.9,86.1,83.36,84.61,373646,USD,Brent Oil
2021-10-22,84.52,85.93,83.82,85.53,298347,USD,Brent Oil
2021-10-25,85.65,86.7,85.43,85.99,294554,USD,Brent Oil
2021-10-26,86.03,86.5,85.27,86.4,222562,USD,Brent Oil
2021-10-27,86.07,86.28,84.05,84.58,149747,USD,Brent Oil
2021-10-28,84.21,84.59,82.32,84.32,118142,USD,Brent Oil
2021-10-29,84.33,84.83,83.79,84.38,22766,USD,Brent Oil
2021-11-01,83.63,85.12,83.03,84.71,302904,USD,Brent Oil
2021-11-02,84.45,85.23,83.76,84.72,317069,USD,Brent Oil
2021-11-03,84.07,84.2,81.1,81.99,380105,USD,Brent Oil
2021-11-04,81.58,84.49,80.2,80.54,472428,USD,Brent Oil
